fecha,cierre
16/04/2018 23:59,8058.669921875
17/04/2018 23:59,7902.08984375
18/04/2018 23:59,8163.419921875
19/04/2018 23:59,8294.3095703125
20/04/2018 23:59,8845.830078125
21/04/2018 23:59,8895.580078125
22/04/2018 23:59,8802.4599609375
23/04/2018 23:59,8930.8798828125
24/04/2018 23:59,9697.5
25/04/2018 23:59,8845.740234375
26/04/2018 23:59,9281.509765625
27/04/2018 23:59,8987.0498046875
28/04/2018 23:59,9348.48046875
29/04/2018 23:59,9419.080078125
30/04/2018 23:59,9240.5498046875
01/05/2018 23:59,9119.009765625
02/05/2018 23:59,9235.919921875
03/05/2018 23:59,9743.8603515625
04/05/2018 23:59,9700.759765625
05/05/2018 23:59,9858.150390625
06/05/2018 23:59,9654.7998046875
07/05/2018 23:59,9373.009765625
08/05/2018 23:59,9234.8203125
09/05/2018 23:59,9325.1796875
10/05/2018 23:59,9043.9404296875
11/05/2018 23:59,8441.490234375
12/05/2018 23:59,8504.8896484375
13/05/2018 23:59,8723.9404296875
14/05/2018 23:59,8716.7900390625
15/05/2018 23:59,8510.3798828125
16/05/2018 23:59,8368.830078125
17/05/2018 23:59,8094.31982421875
18/05/2018 23:59,8250.9697265625
19/05/2018 23:59,8247.1796875
20/05/2018 23:59,8513.25
21/05/2018 23:59,8418.990234375
22/05/2018 23:59,8041.77978515625
23/05/2018 23:59,7557.81982421875
24/05/2018 23:59,7587.33984375
25/05/2018 23:59,7480.14013671875
26/05/2018 23:59,7355.8798828125
27/05/2018 23:59,7368.22021484375
28/05/2018 23:59,7135.990234375
29/05/2018 23:59,7472.58984375
30/05/2018 23:59,7406.52001953125
31/05/2018 23:59,7494.169921875
01/06/2018 23:59,7541.4501953125
02/06/2018 23:59,7643.4501953125
03/06/2018 23:59,7720.25
04/06/2018 23:59,7514.47021484375
05/06/2018 23:59,7633.759765625
06/06/2018 23:59,7653.97998046875
07/06/2018 23:59,7678.240234375
08/06/2018 23:59,7624.919921875
09/06/2018 23:59,7531.97998046875
10/06/2018 23:59,6786.02001953125
11/06/2018 23:59,6906.919921875
12/06/2018 23:59,6582.35986328125
13/06/2018 23:59,6349.89990234375
14/06/2018 23:59,6675.35009765625
15/06/2018 23:59,6456.580078125
16/06/2018 23:59,6550.16015625
17/06/2018 23:59,6499.27001953125
18/06/2018 23:59,6734.81982421875
19/06/2018 23:59,6769.93994140625
20/06/2018 23:59,6776.5498046875
21/06/2018 23:59,6729.740234375
22/06/2018 23:59,6083.68994140625
23/06/2018 23:59,6162.47998046875
24/06/2018 23:59,6173.22998046875
25/06/2018 23:59,6249.18017578125
26/06/2018 23:59,6093.669921875
27/06/2018 23:59,6157.1298828125
28/06/2018 23:59,5903.43994140625
29/06/2018 23:59,6218.2998046875
30/06/2018 23:59,6404.0
01/07/2018 23:59,6385.81982421875
02/07/2018 23:59,6614.18017578125
03/07/2018 23:59,6529.58984375
04/07/2018 23:59,6597.5498046875
05/07/2018 23:59,6639.14013671875
06/07/2018 23:59,6673.5
07/07/2018 23:59,6856.93017578125
08/07/2018 23:59,6773.8798828125
09/07/2018 23:59,6741.75
10/07/2018 23:59,6329.9501953125
11/07/2018 23:59,6394.7099609375
12/07/2018 23:59,6228.81005859375
13/07/2018 23:59,6238.0498046875
14/07/2018 23:59,6276.1201171875
15/07/2018 23:59,6359.64013671875
16/07/2018 23:59,6741.75
17/07/2018 23:59,7321.0400390625
18/07/2018 23:59,7370.77978515625
19/07/2018 23:59,7466.85986328125
20/07/2018 23:59,7354.1298828125
21/07/2018 23:59,7419.2900390625
22/07/2018 23:59,7418.490234375
23/07/2018 23:59,7711.10986328125
24/07/2018 23:59,8424.26953125
25/07/2018 23:59,8181.39013671875
26/07/2018 23:59,7951.580078125
27/07/2018 23:59,8165.009765625
28/07/2018 23:59,8192.150390625
29/07/2018 23:59,8218.4599609375
30/07/2018 23:59,8180.47998046875
31/07/2018 23:59,7780.43994140625
01/08/2018 23:59,7624.91015625
02/08/2018 23:59,7567.14990234375
03/08/2018 23:59,7434.39013671875
04/08/2018 23:59,7032.85009765625
05/08/2018 23:59,7068.47998046875
06/08/2018 23:59,6951.7998046875
07/08/2018 23:59,6753.1201171875
08/08/2018 23:59,6305.7998046875
09/08/2018 23:59,6568.22998046875
10/08/2018 23:59,6184.7099609375
11/08/2018 23:59,6295.72998046875
12/08/2018 23:59,6322.68994140625
13/08/2018 23:59,6297.56982421875
14/08/2018 23:59,6199.7099609375
15/08/2018 23:59,6308.52001953125
16/08/2018 23:59,6334.72998046875
17/08/2018 23:59,6580.6298828125
18/08/2018 23:59,6423.759765625
19/08/2018 23:59,6506.06982421875
20/08/2018 23:59,6308.52978515625
21/08/2018 23:59,6488.759765625
22/08/2018 23:59,6376.7099609375
23/08/2018 23:59,6534.8798828125
24/08/2018 23:59,6719.9599609375
25/08/2018 23:59,6763.18994140625
26/08/2018 23:59,6707.259765625
27/08/2018 23:59,6884.64013671875
28/08/2018 23:59,7096.27978515625
29/08/2018 23:59,7047.16015625
30/08/2018 23:59,6978.22998046875
31/08/2018 23:59,7037.580078125
01/09/2018 23:59,7193.25
02/09/2018 23:59,7272.72021484375
03/09/2018 23:59,7260.06005859375
04/09/2018 23:59,7361.66015625
05/09/2018 23:59,6792.830078125
06/09/2018 23:59,6529.169921875
07/09/2018 23:59,6467.06982421875
08/09/2018 23:59,6225.97998046875
09/09/2018 23:59,6300.85986328125
10/09/2018 23:59,6329.7001953125
11/09/2018 23:59,6321.2001953125
12/09/2018 23:59,6351.7998046875
13/09/2018 23:59,6517.31005859375
14/09/2018 23:59,6512.7099609375
15/09/2018 23:59,6543.2001953125
16/09/2018 23:59,6517.18017578125
17/09/2018 23:59,6281.2001953125
18/09/2018 23:59,6371.2998046875
19/09/2018 23:59,6398.5400390625
20/09/2018 23:59,6519.669921875
21/09/2018 23:59,6734.9501953125
22/09/2018 23:59,6721.97998046875
23/09/2018 23:59,6710.6298828125
24/09/2018 23:59,6595.41015625
25/09/2018 23:59,6446.47021484375
26/09/2018 23:59,6495.0
27/09/2018 23:59,6676.75
28/09/2018 23:59,6644.1298828125
29/09/2018 23:59,6601.9599609375
30/09/2018 23:59,6625.56005859375
01/10/2018 23:59,6589.6201171875
02/10/2018 23:59,6556.10009765625
03/10/2018 23:59,6502.58984375
04/10/2018 23:59,6576.68994140625
05/10/2018 23:59,6622.47998046875
06/10/2018 23:59,6588.31005859375
07/10/2018 23:59,6602.9501953125
08/10/2018 23:59,6652.22998046875
09/10/2018 23:59,6642.64013671875
10/10/2018 23:59,6585.52978515625
11/10/2018 23:59,6256.240234375
12/10/2018 23:59,6274.580078125
13/10/2018 23:59,6285.990234375
14/10/2018 23:59,6290.93017578125
15/10/2018 23:59,6596.5400390625
16/10/2018 23:59,6596.10986328125
17/10/2018 23:59,6544.43017578125
18/10/2018 23:59,6476.7099609375
19/10/2018 23:59,6465.41015625
20/10/2018 23:59,6489.18994140625
21/10/2018 23:59,6482.35009765625
22/10/2018 23:59,6487.16015625
23/10/2018 23:59,6475.740234375
24/10/2018 23:59,6495.83984375
25/10/2018 23:59,6476.2900390625
26/10/2018 23:59,6474.75
27/10/2018 23:59,6480.3798828125
28/10/2018 23:59,6486.39013671875
29/10/2018 23:59,6332.6298828125
30/10/2018 23:59,6334.27001953125
31/10/2018 23:59,6317.60986328125
01/11/2018 23:59,6377.77978515625
02/11/2018 23:59,6388.43994140625
03/11/2018 23:59,6361.259765625
04/11/2018 23:59,6376.1298828125
05/11/2018 23:59,6419.66015625
06/11/2018 23:59,6461.009765625
07/11/2018 23:59,6530.14013671875
08/11/2018 23:59,6453.72021484375
09/11/2018 23:59,6385.6201171875
10/11/2018 23:59,6409.22021484375
11/11/2018 23:59,6411.27001953125
12/11/2018 23:59,6371.27001953125
13/11/2018 23:59,6359.490234375
14/11/2018 23:59,5738.35009765625
15/11/2018 23:59,5648.02978515625
16/11/2018 23:59,5575.5498046875
17/11/2018 23:59,5554.330078125
18/11/2018 23:59,5623.5400390625
19/11/2018 23:59,4871.490234375
20/11/2018 23:59,4451.8701171875
21/11/2018 23:59,4602.169921875
22/11/2018 23:59,4365.93994140625
23/11/2018 23:59,4347.10986328125
24/11/2018 23:59,3880.760009765625
25/11/2018 23:59,4009.969970703125
26/11/2018 23:59,3779.1298828125
27/11/2018 23:59,3820.719970703125
28/11/2018 23:59,4257.419921875
29/11/2018 23:59,4278.8466796875
30/11/2018 23:59,4017.2685546875
01/12/2018 23:59,4214.671875
02/12/2018 23:59,4139.8779296875
03/12/2018 23:59,3894.130859375
04/12/2018 23:59,3956.893798828125
05/12/2018 23:59,3753.994873046875
06/12/2018 23:59,3521.101806640625
07/12/2018 23:59,3419.937255859375
08/12/2018 23:59,3476.11474609375
09/12/2018 23:59,3614.234375
10/12/2018 23:59,3502.656005859375
11/12/2018 23:59,3424.588134765625
12/12/2018 23:59,3486.9501953125
13/12/2018 23:59,3313.67724609375
14/12/2018 23:59,3242.48486328125
15/12/2018 23:59,3236.76171875
16/12/2018 23:59,3252.839111328125
17/12/2018 23:59,3545.86474609375
18/12/2018 23:59,3696.05908203125
19/12/2018 23:59,3745.95068359375
20/12/2018 23:59,4134.44140625
21/12/2018 23:59,3896.543701171875
22/12/2018 23:59,4014.1826171875
23/12/2018 23:59,3998.980224609375
24/12/2018 23:59,4078.59912109375
25/12/2018 23:59,3815.49072265625
26/12/2018 23:59,3857.297607421875
27/12/2018 23:59,3654.83349609375
28/12/2018 23:59,3923.918701171875
29/12/2018 23:59,3820.40869140625
30/12/2018 23:59,3865.95263671875
31/12/2018 23:59,3742.700439453125
01/01/2019 23:59,3843.52001953125
02/01/2019 23:59,3943.409423828125
03/01/2019 23:59,3836.7412109375
04/01/2019 23:59,3857.717529296875
05/01/2019 23:59,3845.194580078125
06/01/2019 23:59,4076.632568359375
